sub_id_2,Trial_recog,RT_recog,Resp_recog,Hit_recog,Confidence_recog,q1,q1_1,q2,block,repeat,tid,tloc,d_setsize,quad1,quad2,quad3,quad4,loc1,loc2,loc3,loc4,loc5,loc6,loc7,loc8,loc9,loc10,loc11,loc12,loc13,loc14,loc15,loc16,loc17,loc18,loc19,loc20,loc21,loc22,loc23,loc24,loc25,loc26,loc27,loc28,loc29,loc30,loc31,loc32,loc33,loc34,loc35,loc36
28,89,3585.62152204104,0,0,2,0,99999,65,4,1,1,5,3,1041171,0,20501619,32122018,0,0,0,0,-1041171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20501619,0,0,0,0,0,20111109,0,12010909,0
28,90,4914.14808598347,0,1,3,0,99999,65,4,0,0,13,9,83121437,24611580,106815036,31300619,20911219,41500209,0,20710009,0,0,0,0,0,0,0,0,-4201061,0,0,20410519,0,0,0,22000809,0,0,0,31701809,31412009,0,21700409,0,0,0,0,31300619,0,0,0,0
28,91,1971.88706300221,0,1,3,0,99999,65,4,0,0,34,19,155444784,135614766,83232747,131087745,10710819,10901309,0,30611309,0,41710419,0,20400409,41110519,0,0,0,41901619,21510909,0,0,41600319,30601919,11411909,41810519,0,0,0,0,0,0,30010319,30700519,10301719,31510809,0,20700909,21811719,-4050061,0,12012009
28,92,1961.82260487694,1,0,4,0,99999,65,4,0,1,11,31,156957713,276536783,228555302,181645422,10811719,31401719,0,20911119,31600119,0,41110909,10710719,10411409,41610219,-1190161,30100519,41801009,30501819,10210809,40110919,40000109,41011219,30411409,21910509,0,10700309,30611619,21800019,41110719,31410509,40600209,11200019,41500509,0,11910419,42010319,11801009,10511019,11110219,41601909
28,93,4974.63223023806,0,1,3,0,99999,65,4,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40400091,0
28,94,1412.40844072308,0,0,3,0,99999,65,4,1,1,30,31,160226013,233557621,240658831,167888885,0,41900219,21901519,12000609,0,11001509,11500619,30711519,31210019,31310819,21900709,22010009,41400719,41911809,11900419,30600009,21711209,10811919,30910319,11001519,21110019,12010209,41801809,31400419,40911909,40501419,11011209,41411919,10711909,-2151101,40311009,0,11800419,31301419,30201109,0
28,95,2674.18598174118,0,1,3,0,99999,65,4,0,0,4,31,227638054,197558812,229658722,197656322,20210219,11100919,40201609,-3090051,40411519,30711609,0,40800219,41111909,10600809,41810519,11811609,41910209,20311409,10601519,40211519,20301219,0,30400709,31201919,0,41811919,40810909,21501519,21510119,11010219,31411409,0,10311809,41100419,11411419,30710519,11101119,30810209,21800219,40410609
28,96,2847.81135781668,1,0,3,0,99999,65,4,0,1,7,19,98206546,104032356,157534193,114137236,21401809,20911609,0,0,30501419,0,-4190090,0,21201619,40610219,0,11610709,0,0,0,0,40610219,11201209,20510909,21900209,0,21500719,0,10500719,12000009,40710119,30411509,0,31501709,31212009,0,20912009,30511509,0,0,0
28,97,3732.52896475606,0,1,3,0,99999,65,4,0,0,2,3,4080140,20711209,33013228,0,0,-4080140,0,0,0,0,0,0,0,0,0,0,0,20711209,0,0,0,0,21101309,11911919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,98,1762.54833606072,1,1,4,0,99999,65,4,1,1,22,19,93004346,134035165,137245755,154112675,30601819,0,0,0,10601009,31500809,0,20300709,0,21110609,0,0,20511619,40500719,0,30511809,0,21400409,30610819,21610319,20600019,-3121180,0,0,0,40301809,21001609,0,0,40901519,20400509,0,21600219,40400119,0,30810309
28,99,1615.13620766345,1,0,4,0,99999,65,4,0,1,8,19,44666648,154525056,136444994,146206584,11511919,0,20001909,10101709,0,0,0,-3051111,0,0,40611909,0,41000919,0,0,31010919,41901309,0,0,21111819,31910819,0,11111309,0,21100219,31200609,20010219,30401319,11000109,20900509,42001919,0,0,0,30001009,11901719
28,100,2345.78029601835,0,1,3,0,99999,65,4,0,0,31,3,11902019,52113518,0,2071180,0,0,11902019,0,0,0,0,0,0,0,0,21211709,30901809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2071180,0,0,0,0,0
28,101,6042.85527439788,1,1,2,0,99999,65,4,1,1,12,19,84113746,48194747,116944994,197637074,20700809,21501019,0,21800409,0,20111509,0,0,0,0,0,-3191010,0,0,22000709,11801419,11201609,0,21010019,0,20711109,11111609,41501419,0,11710119,10900719,0,41910409,0,21011009,30212019,41401809,0,0,21201519,41900309
28,102,3783.73243438546,1,0,3,0,99999,65,4,0,1,1,9,55662489,91734356,62311438,11710709,-3060061,0,11000519,0,41601909,0,0,0,0,0,10110919,0,0,0,20110909,30810519,0,30702009,0,0,0,0,40801119,0,21510319,0,0,0,11710709,0,0,0,0,0,0,0
28,103,1849.14063313045,1,1,3,0,99999,65,4,1,0,10,31,209135112,189002303,206628693,220160351,41700909,11700019,30110409,31211419,0,21700509,30700109,20501519,21510219,-3130110,40311309,10212019,0,40501809,31612019,11511609,41111809,10611619,0,30811819,41601609,10101209,0,32001819,31211409,40900109,20000719,10710719,30400509,32001019,31011919,21801219,10910319,30011619,21501019,31812009
28,104,1413.94636570476,1,0,4,0,99999,65,4,0,0,23,31,237176811,253130341,188567695,167037203,10900619,40510909,20611119,41600009,11611009,10310319,31111609,40511009,30010209,21810919,22001419,41910309,41901119,41201109,11701919,11201519,30400209,31001819,20611719,20812009,30901119,0,-2130101,0,31110109,41601419,41401219,31200419,11410909,40202019,10210109,0,0,21301219,21310709,31401819
