sub_id_2,Trial_recog,RT_recog,Resp_recog,Hit_recog,Confidence_recog,q1,q1_1,q2,block,repeat,tid,tloc,d_setsize,quad1,quad2,quad3,quad4,loc1,loc2,loc3,loc4,loc5,loc6,loc7,loc8,loc9,loc10,loc11,loc12,loc13,loc14,loc15,loc16,loc17,loc18,loc19,loc20,loc21,loc22,loc23,loc24,loc25,loc26,loc27,loc28,loc29,loc30,loc31,loc32,loc33,loc34,loc35,loc36
7,31,4241.74406356178,1,0,3,0,99999,33,2,0,1,20,3,31201219,52221238,4061190,0,0,0,31201219,0,0,0,0,0,0,0,0,0,0,0,0,31010719,21210519,0,0,-4061190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,32,4977.86333388649,0,0,1,0,99999,33,2,1,0,12,3,41101418,44311840,0,0,21000209,0,0,0,0,0,20101209,0,0,0,41310709,-3001131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,33,1547.74914658628,1,0,3,0,99999,33,2,0,1,24,9,43322338,0,85252118,93424566,21610519,0,21711819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20810009,0,0,0,40201809,-4040181,0,0,20200119,30300619,0,0,0,11011519,0,31401519,0,20710909
7,34,1722.40670467727,0,1,1,0,99999,33,2,0,0,23,9,0,94213766,118326287,31301919,0,0,0,0,0,0,0,0,0,0,31300809,30900319,21101219,10911419,0,0,0,0,21411819,0,0,0,-3200031,31511919,20300909,41901609,0,0,0,0,0,0,31301919,0,0,0
7,35,743.032142985612,1,1,4,0,99999,33,2,1,1,11,19,164736574,105134277,134853465,153933456,20512019,30601509,11300009,0,20000109,0,41810919,0,40512009,0,-2121201,0,0,0,20800919,20311119,41200419,20700619,20910909,41810509,10710219,30610219,30811609,0,0,0,0,30010009,0,0,0,0,41401319,0,42011319,40510809
7,36,1918.33913000301,1,1,4,0,99999,33,2,1,0,13,31,200347402,230066334,258768031,116547203,31611019,22000809,21510409,31910819,21302009,11900309,30000019,30112009,0,11800309,40201019,30110809,-3121041,41410109,21600009,0,41811619,40011419,41711519,31210219,21100019,31401609,10111409,21511509,20000919,41110219,40610609,21200809,20410519,20901619,11511419,10000109,0,22011309,10511419,0
7,37,2295.81799008884,1,1,3,0,99999,33,2,1,1,17,19,112325646,209354215,103013327,137044974,0,21101019,0,40611409,0,0,0,20111909,30501309,0,31011209,40901209,0,21810209,31600819,41010319,-3010041,40010409,0,0,0,0,30900909,0,0,41000809,31111609,11610509,10601919,0,0,20411009,31610309,21300919,41510309,0
7,38,2501.32593442686,0,1,1,0,99999,33,2,0,1,36,19,207838794,52433447,134934056,177008234,0,0,31811919,30411409,0,40601419,31511819,41600819,31901409,0,0,0,20611819,0,0,0,20910409,10911219,30010909,0,0,41801609,31911319,0,0,0,31210219,0,0,30210709,11512019,30111209,41901809,40200719,21000709,-2071060
7,39,4347.32114709914,1,1,2,0,99999,33,2,1,0,8,31,139875495,291660411,237925022,208737032,21401709,0,21210519,0,30900219,12010219,11001409,-2040001,41311419,21111519,22010719,41701819,42001609,40400409,30310309,31201109,41311009,21611909,40001819,11510509,31201019,30800119,11300409,41610909,0,41400219,30100019,40310819,30410419,40800919,41600919,11100309,21401319,0,11201209,11911119
7,40,9478.22250239551,0,0,1,0,99999,33,2,1,0,5,3,44141999,0,30501309,11600919,0,0,41111819,0,-3030180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30501309,0,0,0,0,0,11600919,0,0,0,0
7,41,5142.93266902678,0,0,3,0,99999,33,2,1,1,33,9,62013328,94434165,21610109,43631649,0,0,41601409,0,0,0,0,0,20411919,10800319,10210009,0,0,10011919,0,0,41900409,21511509,0,0,0,0,0,0,0,0,21610109,0,0,0,0,0,-3130140,40501509,0,0
7,42,1715.77806165442,0,1,4,0,99999,33,2,0,0,18,31,179637442,169768703,166568783,259657102,11200219,20401519,21800519,11110819,31800919,20801809,21710819,40810819,0,31600119,41711319,10211519,10110009,22001819,10100709,31100019,11902019,-1031171,30611719,0,30811519,10610709,20501909,31510809,0,21311609,21210509,41600609,22010419,41712009,41410209,21400419,0,20301519,40811209,30410709
7,43,1666.03802586906,0,1,3,0,99999,33,2,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20901401,0
7,44,1793.06051461026,1,1,4,0,99999,33,2,1,1,19,3,40611009,33210918,1201121,0,0,0,0,0,0,0,0,40611009,0,0,0,0,11610409,0,21600509,0,0,0,-1201121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,45,1298.19204425439,0,0,3,0,99999,33,2,1,1,3,0,0,0,0,0,0,0,-10201691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,46,907.44281001389,0,1,3,0,99999,33,2,0,0,4,31,178674994,272858811,208148012,187467492,0,31600619,20911109,-1050100,41600919,30601419,31710219,0,21200609,21700909,11011019,11000609,31800719,40311309,32011509,41901109,41611509,41510119,30600819,11511509,0,11711819,41400309,20501619,31110609,30901019,30410309,40601909,21001609,21410909,21210209,20610709,21911619,20410009,20310519,0
7,47,1968.61657127738,1,0,4,0,99999,33,2,0,0,10,3,41711209,2171091,52311338,0,0,0,0,0,0,0,41711209,0,0,-2171091,0,0,0,0,0,0,0,0,0,0,0,0,31811119,20500219,0,0,0,0,0,0,0,0,0,0,0,0
7,48,2576.34135195985,0,0,3,0,99999,33,2,1,0,34,19,62020837,136646733,144746675,94864046,0,20810209,30400409,0,0,0,0,10810219,0,11610219,21711119,0,10210219,40901319,20801319,11411419,20001119,0,0,10511309,0,40402019,0,12011219,0,40510719,41311409,10011219,0,40301009,11600209,0,30811509,-2140100,0,0
7,49,1043.80522156134,1,0,1,0,99999,33,2,0,1,29,9,104236056,52231327,30101219,23112360,0,40900909,0,30911719,0,11611719,20811709,0,0,0,0,10511109,0,21410009,20310209,0,0,0,0,0,0,0,0,30101219,0,0,0,21001219,-2111141,0,0,0,0,0,0,0
7,50,6088.71322753839,0,0,3,0,99999,33,2,1,0,6,9,57813787,94433447,30900409,21321728,0,0,0,0,22010619,-3191150,11610909,21001109,0,41111009,0,0,0,0,0,31412019,21910419,0,0,0,0,0,0,0,0,30900409,0,10510609,10811119,0,0,0,0,0,0,0
7,51,1769.23489570618,0,1,5,0,99999,33,2,0,1,1,31,218075842,127658322,207626503,208159012,-1131160,21211309,41010409,21100409,30110119,31510609,30700409,20900409,20401009,0,11100409,12011219,11300619,10111009,20511919,41710219,10101809,10811119,41400109,21210219,21211509,41401419,31501519,10600209,0,40301519,0,22010819,0,10410509,41410619,41902019,21311519,30101409,20302009,20710109
7,52,6082.82909914851,1,0,3,0,99999,33,2,0,1,14,19,63202418,105525315,145744804,156547674,0,22001209,0,0,41201209,0,0,0,0,0,10800909,41301219,10310819,-2190130,0,10310719,30611519,0,31411309,30900719,10610519,21310319,11301619,0,0,40210319,0,0,20001009,0,0,40711109,31810319,11601819,40711509,11711909
7,53,7548.39819064364,1,1,3,0,99999,33,3,1,0,33,9,62013328,94434165,21610109,43631649,0,0,41601409,0,0,0,0,0,20411919,10800319,10210009,0,0,10011919,0,0,41900409,21511509,0,0,0,0,0,0,0,0,21610109,0,0,0,0,0,-3130140,40501509,0,0
7,54,1696.68284314685,0,1,4,0,99999,33,3,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20901401,0
7,55,1366.43638345413,1,0,1,0,99999,33,3,0,1,23,9,0,94213766,118326287,31301919,0,0,0,0,0,0,0,0,0,0,31300809,30900319,21101219,10911419,0,0,0,0,21411819,0,0,0,-3200031,31511919,20300909,41901609,0,0,0,0,0,0,31301919,0,0,0
7,56,1512.29116227478,0,1,5,0,99999,33,3,0,1,18,31,179637442,169768703,166568783,259657102,11200219,20401519,21800519,11110819,31800919,20801809,21710819,40810819,0,31600119,41711319,10211519,10110009,22001819,10100709,31100019,11902019,-1031171,30611719,0,30811519,10610709,20501909,31510809,0,21311609,21210509,41600609,22010419,41712009,41410209,21400419,0,20301519,40811209,30410709
7,57,2183.56953305192,0,0,1,0,99999,33,3,1,1,12,3,41101418,44311840,0,0,21000209,0,0,0,0,0,20101209,0,0,0,41310709,-3001131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,58,1406.69367602095,1,0,4,0,99999,33,3,0,1,27,19,146347584,133137555,63333029,136256874,31811419,0,40511709,10900009,0,11712019,0,20911219,30501209,0,40601509,31112009,40211109,0,10511519,0,0,10701409,30700109,31601809,0,0,0,0,0,0,-1031111,30310309,0,0,31110719,12011519,0,21010609,21402009,20411709
7,59,1376.83148426004,0,1,1,0,99999,33,3,0,0,14,19,63202418,105525315,145744804,156547674,0,22001209,0,0,41201209,0,0,0,0,0,10800909,41301219,10310819,-2190130,0,10310719,30611519,0,31411309,30900719,10610519,21310319,11301619,0,0,40210319,0,0,20001009,0,0,40711109,31810319,11601819,40711509,11711909
7,60,2243.16726438701,0,1,2,0,99999,33,3,0,0,24,9,43322338,0,85252118,93424566,21610519,0,21711819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20810009,0,0,0,40201809,-4040181,0,0,20200119,30300619,0,0,0,11011519,0,31401519,0,20710909
7,61,2003.54792899452,1,1,4,0,99999,33,3,1,0,11,19,164736574,105134277,134853465,153933456,20512019,30601509,11300009,0,20000109,0,41810919,0,40512009,0,-2121201,0,0,0,20800919,20311119,41200419,20700619,20910909,41810509,10710219,30610219,30811609,0,0,0,0,30010009,0,0,0,0,41401319,0,42011319,40510809
7,62,4369.85560692847,1,0,5,0,99999,33,3,0,0,29,9,104236056,52231327,30101219,23112360,0,40900909,0,30911719,0,11611719,20811709,0,0,0,0,10511109,0,21410009,20310209,0,0,0,0,0,0,0,0,30101219,0,0,0,21001219,-2111141,0,0,0,0,0,0,0
7,63,1236.44315125421,0,0,4,0,99999,33,3,1,0,21,31,179869022,175937722,205598234,207036182,11212019,20110809,22011709,0,30201819,40711419,11600709,32010319,12010219,30401409,30900519,0,41900819,10011619,11700019,10211919,10700709,30110709,30100819,40910409,-1141131,20201719,21010209,30710419,30612019,0,30911509,30500609,31201609,30000409,11200519,41811409,20300309,10711209,0,31310109
7,64,2671.65807099082,0,0,3,0,99999,33,3,1,1,6,9,57813787,94433447,30900409,21321728,0,0,0,0,22010619,-3191150,11610909,21001109,0,41111009,0,0,0,0,0,31412019,21910419,0,0,0,0,0,0,0,0,30900409,0,10510609,10811119,0,0,0,0,0,0,0
7,65,1182.21062072553,0,1,4,0,99999,33,3,0,1,4,31,178674994,272858811,208148012,187467492,0,31600619,20911109,-1050100,41600919,30601419,31710219,0,21200609,21700909,11011019,11000609,31800719,40311309,32011509,41901109,41611509,41510119,30600819,11511509,0,11711819,41400309,20501619,31110609,30901019,30410309,40601909,21001609,21410909,21210209,20610709,21911619,20410009,20310519,0
7,66,3684.15813823231,1,1,4,0,99999,33,3,1,1,34,19,62020837,136646733,144746675,94864046,0,20810209,30400409,0,0,0,0,10810219,0,11610219,21711119,0,10210219,40901319,20801319,11411419,20001119,0,0,10511309,0,40402019,0,12011219,0,40510719,41311409,10011219,0,40301009,11600209,0,30811509,-2140100,0,0
7,67,2622.4015459884,0,1,4,0,99999,33,3,0,0,36,19,207838794,52433447,134934056,177008234,0,0,31811919,30411409,0,40601419,31511819,41600819,31901409,0,0,0,20611819,0,0,0,20910409,10911219,30010909,0,0,41801609,31911319,0,0,0,31210219,0,0,30210709,11512019,30111209,41901809,40200719,21000709,-2071060
7,68,1190.06189983338,0,0,5,0,99999,33,3,1,0,3,0,0,0,0,0,0,0,-10201691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,69,1195.25271328166,1,1,2,0,99999,33,3,1,1,5,3,44141999,0,30501309,11600919,0,0,41111819,0,-3030180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30501309,0,0,0,0,0,11600919,0,0,0,0
7,70,1638.86979105882,0,0,5,0,99999,33,3,1,1,8,31,139875495,291660411,237925022,208737032,21401709,0,21210519,0,30900219,12010219,11001409,-2040001,41311419,21111519,22010719,41701819,42001609,40400409,30310309,31201109,41311009,21611909,40001819,11510509,31201019,30800119,11300409,41610909,0,41400219,30100019,40310819,30410419,40800919,41600919,11100309,21401319,0,11201209,11911119
7,71,1726.8599329982,1,1,3,0,99999,33,3,1,1,13,31,200347402,230066334,258768031,116547203,31611019,22000809,21510409,31910819,21302009,11900309,30000019,30112009,0,11800309,40201019,30110809,-3121041,41410109,21600009,0,41811619,40011419,41711519,31210219,21100019,31401609,10111409,21511509,20000919,41110219,40610609,21200809,20410519,20901619,11511419,10000109,0,22011309,10511419,0
7,72,1980.28858774342,1,0,2,0,99999,33,3,0,1,31,3,0,11911119,30200519,14121090,0,0,0,0,0,0,0,0,0,0,0,11911119,0,0,0,0,0,0,0,0,0,0,0,30200519,0,0,0,0,0,0,-3020071,11101019,0,0,0,0
7,73,3045.63301615417,0,0,3,0,99999,33,3,1,1,28,9,31110109,103624027,71212137,86463468,0,31110109,0,0,0,0,0,0,0,0,0,40911809,20711809,42000409,0,0,0,0,40410109,0,20500609,0,0,0,0,0,10301419,-4061150,0,0,0,0,41302009,0,0,41100309
7,74,1802.84083262086,0,0,1,0,99999,33,3,1,0,19,3,40611009,33210918,1201121,0,0,0,0,0,0,0,0,40611009,0,0,0,0,11610409,0,21600509,0,0,0,-1201121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,75,2430.30910613015,0,1,1,0,99999,33,3,0,1,10,3,41711209,2171091,52311338,0,0,0,0,0,0,0,41711209,0,0,-2171091,0,0,0,0,0,0,0,0,0,0,0,0,31811119,20500219,0,0,0,0,0,0,0,0,0,0,0,0
7,76,1854.69468939118,0,1,1,0,99999,33,3,0,0,20,3,31201219,52221238,4061190,0,0,0,31201219,0,0,0,0,0,0,0,0,0,0,0,0,31010719,21210519,0,0,-4061190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,77,1694.07665752806,1,0,5,0,99999,33,3,0,0,1,31,218075842,127658322,207626503,208159012,-1131160,21211309,41010409,21100409,30110119,31510609,30700409,20900409,20401009,0,11100409,12011219,11300619,10111009,20511919,41710219,10101809,10811119,41400109,21210219,21211509,41401419,31501519,10600209,0,40301519,0,22010819,0,10410509,41410619,41902019,21311519,30101409,20302009,20710109
7,78,1324.12532437593,0,0,2,0,99999,33,3,1,0,17,19,112325646,209354215,103013327,137044974,0,21101019,0,40611409,0,0,0,20111909,30501309,0,31011209,40901209,0,21810209,31600819,41010319,-3010041,40010409,0,0,0,0,30900909,0,0,41000809,31111609,11610509,10601919,0,0,20411009,31610309,21300919,41510309,0
7,79,1343.11968297698,1,0,4,0,99999,33,4,0,1,36,19,207838794,52433447,134934056,177008234,0,0,31811919,30411409,0,40601419,31511819,41600819,31901409,0,0,0,20611819,0,0,0,20910409,10911219,30010909,0,0,41801609,31911319,0,0,0,31210219,0,0,30210709,11512019,30111209,41901809,40200719,21000709,-2071060
7,80,1999.81611757539,1,1,4,0,99999,33,4,1,0,34,19,62020837,136646733,144746675,94864046,0,20810209,30400409,0,0,0,0,10810219,0,11610219,21711119,0,10210219,40901319,20801319,11411419,20001119,0,0,10511309,0,40402019,0,12011219,0,40510719,41311409,10011219,0,40301009,11600209,0,30811509,-2140100,0,0
7,81,738.268251065165,0,1,1,0,99999,33,4,0,0,23,9,0,94213766,118326287,31301919,0,0,0,0,0,0,0,0,0,0,31300809,30900319,21101219,10911419,0,0,0,0,21411819,0,0,0,-3200031,31511919,20300909,41901609,0,0,0,0,0,0,31301919,0,0,0
7,82,2136.15196663886,0,0,1,0,99999,33,4,1,0,5,3,44141999,0,30501309,11600919,0,0,41111819,0,-3030180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30501309,0,0,0,0,0,11600919,0,0,0,0
7,83,1286.85609879904,1,1,3,0,99999,33,4,1,1,17,19,112325646,209354215,103013327,137044974,0,21101019,0,40611409,0,0,0,20111909,30501309,0,31011209,40901209,0,21810209,31600819,41010319,-3010041,40010409,0,0,0,0,30900909,0,0,41000809,31111609,11610509,10601919,0,0,20411009,31610309,21300919,41510309,0
7,84,4923.83714253083,0,0,2,0,99999,33,4,1,1,11,19,164736574,105134277,134853465,153933456,20512019,30601509,11300009,0,20000109,0,41810919,0,40512009,0,-2121201,0,0,0,20800919,20311119,41200419,20700619,20910909,41810509,10710219,30610219,30811609,0,0,0,0,30010009,0,0,0,0,41401319,0,42011319,40510809
7,85,1371.77579221316,1,1,5,0,99999,33,4,1,1,21,31,179869022,175937722,205598234,207036182,11212019,20110809,22011709,0,30201819,40711419,11600709,32010319,12010219,30401409,30900519,0,41900819,10011619,11700019,10211919,10700709,30110709,30100819,40910409,-1141131,20201719,21010209,30710419,30612019,0,30911509,30500609,31201609,30000409,11200519,41811409,20300309,10711209,0,31310109
7,86,1301.86803662218,0,1,1,0,99999,33,4,0,1,20,3,31201219,52221238,4061190,0,0,0,31201219,0,0,0,0,0,0,0,0,0,0,0,0,31010719,21210519,0,0,-4061190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,87,1379.52890573069,1,0,4,0,99999,33,4,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20901401,0
7,88,2280.49923828803,1,1,4,0,99999,33,4,1,0,28,9,31110109,103624027,71212137,86463468,0,31110109,0,0,0,0,0,0,0,0,0,40911809,20711809,42000409,0,0,0,0,40410109,0,20500609,0,0,0,0,0,10301419,-4061150,0,0,0,0,41302009,0,0,41100309
