sub_id_2,Trial_recog,RT_recog,Resp_recog,Hit_recog,Confidence_recog,q1,q1_1,q2,block,repeat,tid,tloc,d_setsize,quad1,quad2,quad3,quad4,loc1,loc2,loc3,loc4,loc5,loc6,loc7,loc8,loc9,loc10,loc11,loc12,loc13,loc14,loc15,loc16,loc17,loc18,loc19,loc20,loc21,loc22,loc23,loc24,loc25,loc26,loc27,loc28,loc29,loc30,loc31,loc32,loc33,loc34,loc35,loc36
9,28,3635.30849991366,0,1,3,0,99999,40,2,0,1,30,31,177737922,217748841,128335884,271509272,11901909,31202019,31211109,20300109,21010619,0,20200919,11900019,30011219,42011409,40900419,10401009,20510819,10400419,31211509,31001919,10110919,21200419,42011319,11600109,0,21010319,0,11901909,31601919,0,10210309,31310019,40611319,-3140160,31811319,10411419,31810509,40702009,40400709,41311809
9,29,2145.67241864279,1,1,4,0,99999,40,2,1,0,34,3,41100319,21700219,10210019,4090101,0,0,0,0,0,0,0,41100319,0,0,0,0,0,0,0,0,21700219,0,0,10210019,0,0,0,0,0,0,0,0,0,0,0,0,0,-4090101,0,0
9,30,1778.04509503767,1,0,4,0,99999,40,2,0,1,28,31,157747512,237769231,197528302,139738915,0,21010309,40601709,12001009,20300919,11311719,30000809,10710519,11810519,10310209,10111919,21600519,31811209,40302019,40111109,21710409,31100719,30711119,20401009,21310519,0,21300719,31501009,30110819,21001509,40100809,11801909,-3011041,20200519,0,32001209,21811109,31111409,0,20102019,11501609
9,31,3224.20291509479,0,1,3,0,99999,40,2,0,0,6,9,22170949,43702318,73020918,94715366,0,0,0,0,20100809,-2070140,0,0,0,11900809,0,0,31801509,0,0,0,0,0,0,31910109,0,0,41110809,0,0,0,0,0,10901319,0,0,41410719,12001809,0,0,30401519
9,32,4420.2908645384,0,1,5,0,99999,40,2,0,1,8,3,44790439,30010109,0,30511309,0,0,41610309,0,0,0,0,-3180130,0,0,0,0,30010109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30511309,0,0,0
9,33,2483.1007104367,1,0,2,0,99999,40,2,0,0,16,9,31901909,53665178,61211418,116613766,0,0,0,0,0,0,31901909,0,0,0,41502009,0,11012019,0,0,-1151150,0,0,0,0,0,0,31110909,0,0,0,30100509,0,0,42001319,41911819,0,0,0,21200419,11500209
9,34,2472.43228694424,1,1,2,0,99999,40,2,1,0,20,19,174335674,73210637,137627406,84335465,20710009,0,41610509,0,0,30000709,30001609,12011219,40001619,0,0,0,0,40800009,0,21610009,10800619,0,0,-1101131,11102019,0,0,20610909,41400509,41911819,21501019,0,0,11110309,11400919,0,11201819,30410409,0,20212009
9,35,3822.28904310614,1,0,4,0,99999,40,2,0,0,18,3,41600909,2140090,0,52012028,41600909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2140090,0,0,0,0,0,0,0,0,0,30700619,0,0,0,0,0,0,0,21311409
9,36,2542.21031069756,1,1,4,0,99999,40,2,1,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40901901,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,37,2333.04369729012,1,0,1,0,99999,40,2,0,0,4,31,261195783,151660941,207156623,234330322,41000209,0,41201509,-3061080,41210719,21500319,31310419,40511019,41400509,21411709,10611919,11911119,20911919,21400109,20901519,11001309,11501119,22010219,31511209,0,30111719,11800419,21910919,40112019,0,41410319,30300019,0,20111809,30100319,30811419,41100509,11900419,30002009,30201919,40101919
9,38,3245.28145277873,0,1,3,0,99999,40,2,0,1,13,9,71812437,34150429,22111628,103010647,30210909,30800619,0,0,0,10800909,0,0,0,0,0,0,-3150010,31000419,0,0,0,0,10511309,11600319,0,0,0,0,0,0,0,0,41400019,21100109,40510519,0,0,0,0,0
9,39,6926.47064337507,0,1,4,0,99999,40,2,0,0,33,3,0,62412738,11201519,3200001,0,0,0,0,0,0,0,0,0,0,0,40811219,0,0,21601519,0,0,0,0,0,0,11201519,0,0,0,0,0,0,0,0,0,0,-3200001,0,0,0
9,40,5327.22578244284,0,0,4,0,99999,40,2,1,1,24,3,0,0,108244058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31101619,0,41110319,0,0,-4031011,0,32001109,0,0,0,0,0,0,0,0,0,0
9,41,2088.10689626262,1,1,4,0,99999,40,2,1,0,2,9,95322227,104232837,54022038,42000209,0,-3190090,0,0,31310119,30111809,30710209,0,0,21211519,0,0,0,0,0,0,41711209,41310109,0,42010619,0,0,0,0,0,12011419,0,0,42000209,0,0,0,0,0,0,0
9,42,7452.08594528958,1,0,4,0,99999,40,2,0,1,36,19,115742795,147035285,158446184,53822288,0,21610419,31510719,0,0,0,11310019,30900019,20411619,31600819,0,0,41310609,31210719,0,21211119,21702019,0,21502019,21911109,20811719,0,31710119,31211009,0,31300209,0,0,0,0,11410009,0,0,20111019,21100219,-1201041
9,43,1677.13104374707,1,1,4,0,99999,40,2,1,0,29,31,218758421,209969211,238449522,158075676,41511119,21601009,40201909,20610119,10711109,10510619,20210509,21500119,31901909,21900519,30711009,41110609,30901209,21911519,21811909,11011209,20511019,10100209,30400619,21410419,20311609,31511919,0,41700219,41212019,21801409,30101309,30700509,-3161001,21600719,41001119,40601519,0,21010809,0,0
9,44,2820.14096109197,1,1,4,0,99999,40,2,1,1,11,19,73133556,126082586,157048503,103525656,40100919,0,11710609,0,10010509,0,0,0,11311519,0,-3050030,0,41910319,10301709,0,30010309,40810219,0,0,40500419,20901409,30110609,0,20911019,21911819,11011809,11701419,0,11900509,0,40511919,20111209,0,0,31002019,0
9,45,3210.0933259353,0,0,1,0,99999,40,2,1,1,3,19,165109424,93524765,82213627,95424546,30200619,10311409,-2160101,20801119,0,30000219,31112019,10412019,30111919,0,30311709,10200109,20400819,0,0,0,11702019,20910109,31501209,10400709,40311709,0,0,0,0,0,0,0,10610609,21911409,0,21501819,0,0,41400709,0
9,46,3734.35164103284,1,1,2,0,99999,40,2,1,0,17,31,209951621,210319933,199430541,136826704,30300609,11501609,42011919,21411809,11301619,10811519,42001219,10511309,30100009,31101909,41611809,20801809,11310419,0,40410809,41300519,-2081150,21701509,31600519,21701609,20711319,10901809,41801919,10601009,21100519,10411219,30600619,21601019,11210419,41802009,0,0,11401119,10501419,0,40310719
9,47,4150.5956845358,0,1,4,0,99999,40,2,0,0,5,0,0,0,0,0,0,0,0,0,-11010201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,48,2786.71133611351,1,1,3,0,99999,40,2,1,1,32,31,227251651,189028422,208224193,197036703,40510819,11501909,31811909,20701119,40000419,11011119,20000719,31401919,20311719,0,41701409,21401909,30501119,11310509,20500019,11301319,41510819,10801319,0,11800309,21610109,0,41000209,11411019,40600019,40201109,41601419,31301219,30101119,42000419,40300009,-1021090,11400219,0,20111609,20801019
9,49,5016.27972535789,1,0,2,0,99999,40,2,0,0,12,19,84604985,159974994,104123756,73713856,10201719,0,11200719,0,11401809,0,0,20000119,31800619,30401119,21710009,-1040120,11810819,0,11901009,41511109,0,41600809,41901619,0,30910019,0,0,10411109,20901009,0,0,0,0,0,10500209,0,20811419,30702019,0,11700209
9,50,3879.52388357371,0,0,2,0,99999,40,2,1,1,23,9,94222237,0,16092210,123525365,31110609,41201609,0,0,21910019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4091001,0,0,0,12001209,0,0,0,0,10601919,31500009,40011719,30511409,10900309
9,51,3487.82610613853,1,0,3,0,99999,40,2,0,1,1,19,63085058,208748593,103104775,103231846,-1171011,20801719,30612009,0,0,0,0,10500319,0,0,40410709,40601019,21901919,21612009,10300819,0,32010909,41911209,0,0,0,0,30101419,31100719,11401509,20200909,10300219,40110019,0,0,21000809,30610109,0,0,0,11510909
9,52,4725.05637351424,0,0,3,0,99999,40,2,1,1,31,3,0,31700109,0,46192549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31700109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4081121,0,20411119,0,21700309,0
9,53,5416.46897234023,1,0,3,0,99999,40,3,0,0,13,9,71812437,34150429,22111628,103010647,30210909,30800619,0,0,0,10800909,0,0,0,0,0,0,-3150010,31000419,0,0,0,0,10511309,11600319,0,0,0,0,0,0,0,0,41400019,21100109,40510519,0,0,0,0,0
9,54,3532.33644738793,1,0,4,0,99999,40,3,0,0,28,31,157747512,237769231,197528302,139738915,0,21010309,40601709,12001009,20300919,11311719,30000809,10710519,11810519,10310209,10111919,21600519,31811209,40302019,40111109,21710409,31100719,30711119,20401009,21310519,0,21300719,31501009,30110819,21001509,40100809,11801909,-3011041,20200519,0,32001209,21811109,31111409,0,20102019,11501609
9,55,5265.01378137618,0,0,2,0,99999,40,3,1,0,31,3,0,31700109,0,46192549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31700109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4081121,0,20411119,0,21700309,0
9,56,12112.1523282491,1,0,4,0,99999,40,3,0,0,36,19,115742795,147035285,158446184,53822288,0,21610419,31510719,0,0,0,11310019,30900019,20411619,31600819,0,0,41310609,31210719,0,21211119,21702019,0,21502019,21911109,20811719,0,31710119,31211009,0,31300209,0,0,0,0,11410009,0,0,20111019,21100219,-1201041
9,57,3597.02374693006,0,1,2,0,99999,40,3,0,1,33,3,0,62412738,11201519,3200001,0,0,0,0,0,0,0,0,0,0,0,40811219,0,0,21601519,0,0,0,0,0,0,11201519,0,0,0,0,0,0,0,0,0,0,-3200001,0,0,0
9,58,1758.08024965227,1,1,4,0,99999,40,3,1,1,17,31,209951621,210319933,199430541,136826704,30300609,11501609,42011919,21411809,11301619,10811519,42001219,10511309,30100009,31101909,41611809,20801809,11310419,0,40410809,41300519,-2081150,21701509,31600519,21701609,20711319,10901809,41801919,10601009,21100519,10411219,30600619,21601019,11210419,41802009,0,0,11401119,10501419,0,40310719
9,59,6537.33170079067,1,1,2,0,99999,40,3,1,1,10,9,122815176,2181200,64613847,43312128,20100419,0,30312019,40902019,0,0,0,0,31500719,-2181200,0,0,0,0,0,0,0,0,41100909,11511319,0,12001619,0,0,0,0,0,0,0,0,0,31910909,0,0,0,11401219
9,60,2200.95396786928,1,1,4,0,99999,40,3,1,1,29,31,218758421,209969211,238449522,158075676,41511119,21601009,40201909,20610119,10711109,10510619,20210509,21500119,31901909,21900519,30711009,41110609,30901209,21911519,21811909,11011209,20511019,10100209,30400619,21410419,20311609,31511919,0,41700219,41212019,21801409,30101309,30700509,-3161001,21600719,41001119,40601519,0,21010809,0,0
9,61,2246.4267113246,0,1,3,0,99999,40,3,0,0,30,31,177737922,217748841,128335884,271509272,11901909,31202019,31211109,20300109,21010619,0,20200919,11900019,30011219,42011409,40900419,10401009,20510819,10400419,31211509,31001919,10110919,21200419,42011319,11600109,0,21010319,0,11901909,31601919,0,10210309,31310019,40611319,-3140160,31811319,10411419,31810509,40702009,40400709,41311809
9,62,3846.92654479295,0,1,4,0,99999,40,3,0,1,5,0,0,0,0,0,0,0,0,0,-11010201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,63,1728.30775380135,1,1,3,0,99999,40,3,1,0,11,19,73133556,126082586,157048503,103525656,40100919,0,11710609,0,10010509,0,0,0,11311519,0,-3050030,0,41910319,10301709,0,30010309,40810219,0,0,40500419,20901409,30110609,0,20911019,21911819,11011809,11701419,0,11900509,0,40511919,20111209,0,0,31002019,0
9,64,5156.36470960453,0,1,4,0,99999,40,3,0,0,8,3,44790439,30010109,0,30511309,0,0,41610309,0,0,0,0,-3180130,0,0,0,0,30010109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30511309,0,0,0
9,65,8014.8003208451,0,0,2,0,99999,40,3,1,1,2,9,95322227,104232837,54022038,42000209,0,-3190090,0,0,31310119,30111809,30710209,0,0,21211519,0,0,0,0,0,0,41711209,41310109,0,42010619,0,0,0,0,0,12011419,0,0,42000209,0,0,0,0,0,0,0
9,66,3218.04931387305,1,0,1,0,99999,40,3,0,1,6,9,22170949,43702318,73020918,94715366,0,0,0,0,20100809,-2070140,0,0,0,11900809,0,0,31801509,0,0,0,0,0,0,31910109,0,0,41110809,0,0,0,0,0,10901319,0,0,41410719,12001809,0,0,30401519
9,67,3344.09246221185,1,0,3,0,99999,40,3,0,0,1,19,63085058,208748593,103104775,103231846,-1171011,20801719,30612009,0,0,0,0,10500319,0,0,40410709,40601019,21901919,21612009,10300819,0,32010909,41911209,0,0,0,0,30101419,31100719,11401509,20200909,10300219,40110019,0,0,21000809,30610109,0,0,0,11510909
9,68,3586.81496744975,1,0,4,0,99999,40,3,0,1,12,19,84604985,159974994,104123756,73713856,10201719,0,11200719,0,11401809,0,0,20000119,31800619,30401119,21710009,-1040120,11810819,0,11901009,41511109,0,41600809,41901619,0,30910019,0,0,10411109,20901009,0,0,0,0,0,10500209,0,20811419,30702019,0,11700209
9,69,3343.52079499513,0,1,3,0,99999,40,3,0,1,18,3,41600909,2140090,0,52012028,41600909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2140090,0,0,0,0,0,0,0,0,0,30700619,0,0,0,0,0,0,0,21311409
9,70,10794.5237341337,0,0,3,0,99999,40,3,1,0,23,9,94222237,0,16092210,123525365,31110609,41201609,0,0,21910019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4091001,0,0,0,12001209,0,0,0,0,10601919,31500009,40011719,30511409,10900309
9,71,1687.00567726046,1,1,2,0,99999,40,3,1,0,3,19,165109424,93524765,82213627,95424546,30200619,10311409,-2160101,20801119,0,30000219,31112019,10412019,30111919,0,30311709,10200109,20400819,0,0,0,11702019,20910109,31501209,10400709,40311709,0,0,0,0,0,0,0,10610609,21911409,0,21501819,0,0,41400709,0
9,72,5269.04393779114,0,1,3,0,99999,40,3,0,1,16,9,31901909,53665178,61211418,116613766,0,0,0,0,0,0,31901909,0,0,0,41502009,0,11012019,0,0,-1151150,0,0,0,0,0,0,31110909,0,0,0,30100509,0,0,42001319,41911819,0,0,0,21200419,11500209
9,73,4986.78594175726,0,0,5,0,99999,40,3,1,0,24,3,0,0,108244058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31101619,0,41110319,0,0,-4031011,0,32001109,0,0,0,0,0,0,0,0,0,0
9,74,2327.24772533402,1,1,4,0,99999,40,3,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40901901,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,75,3367.07963608205,1,0,4,0,99999,40,3,0,1,4,31,261195783,151660941,207156623,234330322,41000209,0,41201509,-3061080,41210719,21500319,31310419,40511019,41400509,21411709,10611919,11911119,20911919,21400109,20901519,11001309,11501119,22010219,31511209,0,30111719,11800419,21910919,40112019,0,41410319,30300019,0,20111809,30100319,30811419,41100509,11900419,30002009,30201919,40101919
9,76,2058.46413271502,1,1,3,0,99999,40,3,1,0,32,31,227251651,189028422,208224193,197036703,40510819,11501909,31811909,20701119,40000419,11011119,20000719,31401919,20311719,0,41701409,21401909,30501119,11310509,20500019,11301319,41510819,10801319,0,11800309,21610109,0,41000209,11411019,40600019,40201109,41601419,31301219,30101119,42000419,40300009,-1021090,11400219,0,20111609,20801019
9,77,3766.47701812908,0,0,4,0,99999,40,3,1,1,34,3,41100319,21700219,10210019,4090101,0,0,0,0,0,0,0,41100319,0,0,0,0,0,0,0,0,21700219,0,0,10210019,0,0,0,0,0,0,0,0,0,0,0,0,0,-4090101,0,0
9,78,2716.00979100913,1,1,4,0,99999,40,3,1,1,20,19,174335674,73210637,137627406,84335465,20710009,0,41610509,0,0,30000709,30001609,12011219,40001619,0,0,0,0,40800009,0,21610009,10800619,0,0,-1101131,11102019,0,0,20610909,41400509,41911819,21501019,0,0,11110309,11400919,0,11201819,30410409,0,20212009
9,79,5435.09684829041,0,1,3,0,99999,40,4,0,1,28,31,157747512,237769231,197528302,139738915,0,21010309,40601709,12001009,20300919,11311719,30000809,10710519,11810519,10310209,10111919,21600519,31811209,40302019,40111109,21710409,31100719,30711119,20401009,21310519,0,21300719,31501009,30110819,21001509,40100809,11801909,-3011041,20200519,0,32001209,21811109,31111409,0,20102019,11501609
9,80,3333.01598019898,0,0,3,0,99999,40,4,1,1,23,9,94222237,0,16092210,123525365,31110609,41201609,0,0,21910019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4091001,0,0,0,12001209,0,0,0,0,10601919,31500009,40011719,30511409,10900309
9,81,2244.69823623076,1,0,4,0,99999,40,4,0,0,12,19,84604985,159974994,104123756,73713856,10201719,0,11200719,0,11401809,0,0,20000119,31800619,30401119,21710009,-1040120,11810819,0,11901009,41511109,0,41600809,41901619,0,30910019,0,0,10411109,20901009,0,0,0,0,0,10500209,0,20811419,30702019,0,11700209
9,82,3972.6001303643,1,1,5,0,99999,40,4,1,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40901901,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,83,7851.16919921711,1,0,1,0,99999,40,4,0,1,8,3,44790439,30010109,0,30511309,0,0,41610309,0,0,0,0,-3180130,0,0,0,0,30010109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30511309,0,0,0
9,84,2365.89665059,1,1,2,0,99999,40,4,1,0,10,9,122815176,2181200,64613847,43312128,20100419,0,30312019,40902019,0,0,0,0,31500719,-2181200,0,0,0,0,0,0,0,0,41100909,11511319,0,12001619,0,0,0,0,0,0,0,0,0,31910909,0,0,0,11401219
9,85,2155.76725034043,0,1,4,0,99999,40,4,0,0,33,3,0,62412738,11201519,3200001,0,0,0,0,0,0,0,0,0,0,0,40811219,0,0,21601519,0,0,0,0,0,0,11201519,0,0,0,0,0,0,0,0,0,0,-3200001,0,0,0
9,86,1755.62150403857,1,1,3,0,99999,40,4,1,0,20,19,174335674,73210637,137627406,84335465,20710009,0,41610509,0,0,30000709,30001609,12011219,40001619,0,0,0,0,40800009,0,21610009,10800619,0,0,-1101131,11102019,0,0,20610909,41400509,41911819,21501019,0,0,11110309,11400919,0,11201819,30410409,0,20212009
9,87,3263.31302383915,0,1,3,0,99999,40,4,0,1,30,31,177737922,217748841,128335884,271509272,11901909,31202019,31211109,20300109,21010619,0,20200919,11900019,30011219,42011409,40900419,10401009,20510819,10400419,31211509,31001919,10110919,21200419,42011319,11600109,0,21010319,0,11901909,31601919,0,10210309,31310019,40611319,-3140160,31811319,10411419,31810509,40702009,40400709,41311809
9,88,1913.96826598793,1,1,3,0,99999,40,4,1,0,29,31,218758421,209969211,238449522,158075676,41511119,21601009,40201909,20610119,10711109,10510619,20210509,21500119,31901909,21900519,30711009,41110609,30901209,21911519,21811909,11011209,20511019,10100209,30400619,21410419,20311609,31511919,0,41700219,41212019,21801409,30101309,30700509,-3161001,21600719,41001119,40601519,0,21010809,0,0
